deg,E_kWh
-24,1.095661058184046
-22,1.1086291452258819
-20,1.1207291192197486
-18,1.1319618341157875
-16,1.1423371683479135
-14,1.1525509403424452
-12,1.1619324471322483
-10,1.1703391001013197
-8,1.17777484139382
-6,1.1842439505109683
-4,1.1899640075372693
-2,1.194704227721966
0,1.1983536468350084
2,1.2011859682708352
4,1.2031174417758526
6,1.2041524816292677
8,1.2045234332166568
10,1.2045014442855049
12,1.2036539993028206
14,1.2019848397364845
16,1.1997613916557657
18,1.1976177315986942
20,1.1948146610841026
22,1.1913563245078043
24,1.1872468108617196
