deg,E_kWh
-24,1.6631379445834467
-22,1.6820541111357645
-20,1.699726240081583
-18,1.7161645105947723
-16,1.7327346516179842
-14,1.7489084381761304
-12,1.763596611184497
-10,1.7768138404751517
-8,1.7885742418836599
-6,1.7988911784778867
-4,1.8077770834723748
-2,1.8152397624666985
0,1.8212977654223401
2,1.8258349722884142
4,1.8290909071324377
6,1.8310707815417622
8,1.831778432546526
10,1.8312162773028953
12,1.829843945943181
14,1.8283467109497626
16,1.8260486153181548
18,1.8227695565389197
20,1.8185081457452021
22,1.8132619762284954
24,1.8070276608420126
