deg,E_kWh
-24,0.8282630965036215
-22,0.8348957835911974
-20,0.8409741564650962
-18,0.8468640101154153
-16,0.8553626210186382
-14,0.8682930095973729
-12,0.8804029528896802
-10,0.8916771565775987
-8,0.9021036750591002
-6,0.9116996136850604
-4,0.9206698514385725
-2,0.9286627629294782
0,0.9356737365961387
2,0.9414354961271333
4,0.9464871976713405
6,0.9507631937436423
8,0.954262619901241
10,0.9571484437898299
12,0.9597674432737143
14,0.9617232651470715
16,0.9630178584617193
18,0.9636537629280076
20,0.9641669598351832
22,0.9646174909142584
24,0.9645212943346484
