deg,E_kWh
-24,2.174737200405648
-22,2.190800071065679
-20,2.208701039698418
-18,2.232001327352279
-16,2.255037570318418
-14,2.2764603481148327
-12,2.296114193680303
-10,2.314015474188847
-8,2.330896679166796
-6,2.3458649481161795
-4,2.358926215218287
-2,2.370333198224159
0,2.3796909001480655
2,2.3865065143214417
4,2.3915818113122005
6,2.3951970460736915
8,2.3972305738787454
10,2.3976788958758837
12,2.397133248565059
14,2.395374451976287
16,2.392153217255635
18,2.388849100217191
20,2.384254567884206
22,2.3785282553784213
24,2.372323282720855
