deg,E_kWh
-24,0.8636601284937826
-22,0.8706227630465494
-20,0.8772791593108291
-18,0.8841234198803977
-16,0.897644928555286
-14,0.9110747041432669
-12,0.9235809743469472
-10,0.9351538183294597
-8,0.9457862364779062
-6,0.9554734621304636
-4,0.9642798285729004
-2,0.972248019269379
0,0.9791507713949749
2,0.9848578709330504
4,0.9897089357720572
6,0.993705677113165
8,0.9968506187808901
10,0.9991470243110114
12,1.001136146478376
14,1.002517281050858
16,1.003194415887725
18,1.0035406587290272
20,1.003932401527479
22,1.0037433158891298
24,1.0029801919293433
