deg,E_kWh
-24,0.6361862239889053
-22,0.6360673089964655
-20,0.6389004263828596
-18,0.6430873421707656
-16,0.6469232130453307
-14,0.6503903411499851
-12,0.6534837743425443
-10,0.6561999662616608
-8,0.6585347288961896
-6,0.6604588396723612
-4,0.6619380591622809
-2,0.6629676664089272
0,0.6635479689667174
2,0.6641737320106618
4,0.6644367236093242
6,0.6646206850839153
8,0.6652424126604475
10,0.6657389058385264
12,0.6659342199910077
14,0.6658306488534028
16,0.6654308667815758
18,0.6647379084339137
20,0.6640334778014578
22,0.6639233800058106
24,0.6639177086652259
