deg,E_kWh
-24,1.8421233269729587
-22,1.8567204470116918
-20,1.8713210974596577
-18,1.886261505598517
-16,1.8999329294358163
-14,1.9123369666768435
-12,1.923494341125899
-10,1.9334260310108258
-8,1.9435189169059486
-6,1.9628376939197838
-4,1.9809524031999288
-2,1.9973564496645944
0,2.012028746839675
2,2.024988275762621
4,2.036522331818791
6,2.0465330270197826
8,2.0550141856182247
10,2.061960046923593
12,2.06736476504087
14,2.072065966641478
16,2.0761755089017044
18,2.079047923953455
20,2.080634156709672
22,2.080152514047764
24,2.0782555745730016
