deg,E_kWh
-24,1.103521577121982
-22,1.1128180803293453
-20,1.1213658001026712
-18,1.1312164030881393
-16,1.147531019769506
-14,1.1628334000003524
-12,1.1773476460204613
-10,1.191340890914316
-8,1.2046008577355252
-6,1.21674892641741
-4,1.2276136515341394
-2,1.2371971592007078
0,1.2455026108544507
2,1.252102772909388
4,1.2576354313697806
6,1.2621048845096312
8,1.2655179323787447
10,1.2684089018402207
12,1.2708226716788564
14,1.2725659587394302
16,1.2735283261348995
18,1.2737170433494684
20,1.2731396087950544
22,1.2718036941884279
24,1.2697170965198228
