deg,E_kWh
-24,2.1634097774450067
-22,2.1802574620152537
-20,2.20197248229448
-18,2.2254302124577245
-16,2.2483367284261435
-14,2.2698736003816156
-12,2.2896153557940386
-10,2.3077195994129345
-8,2.3246308482231797
-6,2.339597206535719
-4,2.3526218841413953
-2,2.363896912110703
0,2.3731412564499212
2,2.3797980710716504
4,2.3846666333333495
6,2.388057098735649
8,2.389856494972067
10,2.3900453252781526
12,2.3893876032495145
14,2.387398303409853
16,2.3839317036337397
18,2.38017694142828
20,2.375334993388523
22,2.369231552875136
24,2.3630902685209407
