deg,E_kWh
-24,1.2389554243154712
-22,1.2561910303574828
-20,1.2723845919863046
-18,1.2875368103445288
-16,1.30164973859462
-14,1.3149159491315772
-12,1.3278744880828361
-10,1.3396767725101169
-8,1.3503283790683058
-6,1.3599216239243914
-4,1.368644832105675
-2,1.376107775404546
0,1.3823161356351812
2,1.3871087247773561
4,1.3908675802932704
6,1.3935977115486233
8,1.3953038941488138
10,1.396463539462947
12,1.3967718692095143
14,1.3961882380623512
16,1.395268069010588
18,1.3939510311712593
20,1.3918987671299288
22,1.3891147586987966
24,1.3856021900687803
