deg,E_kWh
-24,1.7691051652615655
-22,1.7810876983443373
-20,1.7919997103863259
-18,1.8018577911149691
-16,1.8106778626325282
-14,1.8252949000477248
-12,1.844889729244713
-10,1.8628992402117712
-8,1.8793167625910743
-6,1.8941398844281538
-4,1.9073687270312334
-2,1.919004906974077
0,1.9290511857050703
2,1.9374397278290911
4,1.9442675765175812
6,1.9496054806901688
8,1.9536914475386196
10,1.9564659488548748
12,1.9579280165961053
14,1.9580763773413459
16,1.9574007269080027
18,1.9572363952220648
20,1.9560119217913976
22,1.9537270137967888
24,1.9503811229249204
