deg,E_kWh
-24,1.5757421157242195
-22,1.595385238561169
-20,1.6138563365123422
-18,1.6318490350042443
-16,1.6494181604732594
-14,1.6666996226371111
-12,1.682517286010614
-10,1.6968775847330742
-8,1.7097872024241825
-6,1.7212528540983245
-4,1.731281098355336
-2,1.7398781746372818
0,1.747090723310852
2,1.7525567186329523
4,1.7567092788574563
6,1.759551529230525
8,1.7610859544951958
10,1.7615382880230241
12,1.7613377642665253
14,1.7607353637987404
16,1.7591149716641676
18,1.756477724075373
20,1.752824278782914
22,1.7481548223189174
24,1.7424690879748646
