deg,E_kWh
-24,1.9372615629408125
-22,1.9496899752697285
-20,1.962442156664586
-18,1.9754719612856526
-16,1.987140844971504
-14,1.9974640505890897
-12,2.0175596182577844
-10,2.0367222958081825
-8,2.05432992870937
-6,2.070842952772712
-4,2.0859762672070166
-2,2.0991896550595803
0,2.1104825383652073
2,2.1204801766339707
4,2.128731442225655
6,2.135277997053147
8,2.1401209539807895
10,2.14326156259926
12,2.14398932341376
14,2.1442837610273595
16,2.14390589477095
18,2.1422567163167807
20,2.1395197194786504
22,2.1356093699838703
24,2.1304383095806148
