deg,E_kWh
-24,1.3046010944756732
-22,1.3200136190976195
-20,1.334406571056882
-18,1.3477800992227045
-16,1.360134983204871
-14,1.3714725147659315
-12,1.3819313059425076
-10,1.3920610743330326
-8,1.4010421436730902
-6,1.4091131355909194
-4,1.4161930272147587
-2,1.4219845409811882
0,1.4264894068442442
2,1.429848004313111
4,1.4321179959969432
6,1.4333512310724372
8,1.4335492501319236
10,1.432713421607219
12,1.430844930664931
14,1.4287610048711268
16,1.4257852447846902
18,1.422664683086595
20,1.419147070895897
22,1.414883902705274
24,1.4094832372875503
