deg,E_kWh
-24,1.892540902820484
-22,1.9053828411699079
-20,1.9170728343340853
-18,1.9276272892218735
-16,1.9419251229801733
-14,1.9622743277831378
-12,1.9819017953868956
-10,1.9998284586643784
-8,2.0160552186879896
-6,2.030584852839041
-4,2.0434211659693453
-2,2.0545684114000147
0,2.064031121309428
2,2.071260401246893
4,2.0771862518514568
6,2.0820776315921075
8,2.0856076299576802
10,2.0877760046463734
12,2.088581964020601
14,2.0880241023197277
16,2.086100353800789
18,2.0849941824738982
20,2.083047736904505
22,2.0800207811886184
24,2.075911807437103
