deg,E_kWh
-24,2.0650570085562308
-22,2.0836475084307944
-20,2.105915591283429
-18,2.126660496280304
-16,2.1461589389207236
-14,2.1651369635854176
-12,2.1824467487371235
-10,2.198757916216134
-8,2.213475764153848
-6,2.226403759880227
-4,2.237552457735782
-2,2.2469732409183134
0,2.254677633494427
2,2.260257865585338
4,2.26417517169455
6,2.266608089076723
8,2.2676546635785244
10,2.2675602123694736
12,2.2665316901975983
14,2.2641198259253588
16,2.2603215511776353
18,2.255670274780261
20,2.250521684276624
22,2.244445738803387
24,2.2385353689166303
