deg,E_kWh
-24,1.2261633260354996
-22,1.2383923420280611
-20,1.2500725752830144
-18,1.2609108883648978
-16,1.2709021203941346
-14,1.2800423713225837
-12,1.2883287688476113
-10,1.2957592931212112
-8,1.302397621908243
-6,1.3085343255411
-4,1.313678215789306
-2,1.317778251076436
0,1.3208350525818993
2,1.323007129421162
4,1.3242884458208968
6,1.3246797859213697
8,1.3248633355800077
10,1.3249982593940828
12,1.3243836538166565
14,1.3230202841235719
16,1.3209090496442277
18,1.318050979129409
20,1.3144472309935613
22,1.311236409628322
24,1.308787456598699
