deg,E_kWh
-24,1.3203674167401576
-22,1.3318430636404386
-20,1.3423693686462597
-18,1.351960277753628
-16,1.3606294620830854
-14,1.3683901862501011
-12,1.3752551870252359
-10,1.384734637746567
-8,1.401075094996818
-6,1.4161706039899546
-4,1.4300608439654123
-2,1.4424359594409615
0,1.4532937465860118
2,1.4630002782342664
4,1.471301031524904
6,1.478316750767511
8,1.4840308581294877
10,1.488452635757984
12,1.4909849614251784
14,1.4923170022777543
16,1.4931329903502455
18,1.493254609291586
20,1.4929648617016622
22,1.4922527366083014
24,1.490688707739403
