deg,E_kWh
-24,1.4515060529746031
-22,1.4673913307050246
-20,1.4821554438942148
-18,1.495802837008778
-16,1.5083384413998364
-14,1.5197675452964272
-12,1.5300956725178438
-10,1.5394490923782422
-8,1.5495885654127128
-6,1.572007131317203
-4,1.5927179328370384
-2,1.611635791628416
0,1.6287274811002777
2,1.6442793986976694
4,1.6581206857435917
6,1.6703549509488584
8,1.680980894428828
10,1.6899997494381902
12,1.6974155520039846
14,1.7032346594464232
16,1.7077905902710548
18,1.711301445508454
20,1.713852145387239
22,1.7153210986776155
24,1.7157211263037153
