deg,E_kWh
-24,1.9478911324111463
-22,1.969085861299336
-20,1.9908699854739433
-18,2.0110723834727686
-16,2.029702670499
-14,2.046770817923344
-12,2.0622868979153823
-10,2.0762608586749467
-8,2.0887023252264028
-6,2.100593805943568
-4,2.1108340099352505
-2,2.119250062827973
0,2.125843911864683
2,2.1305077515236266
4,2.1336303611450584
6,2.1352141673150298
8,2.1352602649233456
10,2.134435113234288
12,2.133117220455411
14,2.1305729960523863
16,2.126800114371399
18,2.121795234155681
20,2.115554032314907
22,2.1080712516020683
24,2.101797187909272
