deg,E_kWh
-24,1.699703361023321
-22,1.7130514214250578
-20,1.7252914296263826
-18,1.7364467052777437
-16,1.7465397237674647
-14,1.7573694087702727
-12,1.7692960602465486
-10,1.788511170697699
-8,1.806056310224573
-6,1.8219261238199447
-4,1.836123096415836
-2,1.8486541276898092
0,1.8595286847394565
2,1.8687937622753967
4,1.8766582759716623
6,1.8830148190241023
8,1.887874672414398
10,1.8912486132278057
12,1.8931466490967275
14,1.8931420347959778
16,1.892992706424401
18,1.8923841726309611
20,1.890749041697176
22,1.8880935461861217
24,1.884423304282077
