deg,E_kWh
-24,1.6089062653000077
-22,1.6219242318450646
-20,1.6339403699996355
-18,1.6449660984782217
-16,1.6557208547488502
-14,1.6657229587781222
-12,1.6746124630699195
-10,1.6860213065981733
-8,1.701728336777733
-6,1.7160548700115494
-4,1.7289801442881967
-2,1.7405482756247217
0,1.7507077367861326
2,1.7595398001050437
4,1.7669997624804556
6,1.7730734829894963
8,1.7782472615167817
10,1.7821933605079643
12,1.784846773662594
14,1.7861055032675495
16,1.7860369630832316
18,1.785199676754275
20,1.7835399798697629
22,1.7819254226284704
24,1.779395868397804
