deg,E_kWh
-24,1.1572382725320012
-22,1.1743659629283387
-20,1.1905281904976732
-18,1.2057090052435764
-16,1.2199030341647663
-14,1.233106540150039
-12,1.2453171203282731
-10,1.256779921643852
-8,1.2680980069949084
-6,1.2783224444785641
-4,1.2872963992716373
-2,1.2950214926811314
0,1.301499694143997
2,1.3065872226449617
4,1.310659313261474
6,1.3137182389395903
8,1.3157663778943758
10,1.3168062122845343
12,1.316843700497953
14,1.3170808836853667
16,1.3169300387135447
18,1.3160434704254445
20,1.3144244274530104
22,1.3120761993394536
24,1.3090021070055118
