deg,E_kWh
-24,1.4738755278999283
-22,1.4831479650474118
-20,1.4915935478723856
-18,1.4991994712065944
-16,1.506628932217423
-14,1.5134788373552341
-12,1.5194728903255
-10,1.5286899740798305
-8,1.5369592176594962
-6,1.5441097449498733
-4,1.5501357365383308
-2,1.5550999473029687
0,1.5589270662826533
2,1.5617966543961588
4,1.5637773001682462
6,1.5646424547950724
8,1.5646544130240394
10,1.5639468459577839
12,1.5621550582873351
14,1.5594013459829534
16,1.5561564319878112
18,1.5525163653934992
20,1.5480029093579497
22,1.543719527986719
24,1.5389355595942862
