deg,E_kWh
-24,1.4243323928209546
-22,1.4392201954231347
-20,1.4530279265849082
-18,1.4657667932225726
-16,1.4774479886130267
-14,1.4880825425828748
-12,1.4976811824485181
-10,1.5062542047277399
-8,1.519501824292936
-6,1.5401711069474038
-4,1.5592606221850311
-2,1.5767328696597214
0,1.5925657544469425
2,1.6069025247272188
4,1.6198112931563624
6,1.6313037988404597
8,1.6413814852619184
10,1.650044677978923
12,1.6572952041599545
14,1.6631360037023584
16,1.6674082936440773
18,1.6706155525115958
20,1.6737145997888643
22,1.675883058439726
24,1.6772563919902554
