deg,E_kWh
-24,0.4620494753978204
-22,0.46211963220679647
-20,0.46439694051195896
-18,0.4672603660800973
-16,0.4698523395083394
-14,0.4721690656123754
-12,0.4742072668746267
-10,0.4759641499488223
-8,0.47743738084144505
-6,0.47862506590701626
-4,0.47952573681935334
-2,0.48015492341167876
0,0.48046142642238493
2,0.4811053095979036
4,0.48147634542494155
6,0.4815743754118993
8,0.481399570436692
10,0.48095243933987125
12,0.4802338267333135
14,0.47986898682250567
16,0.47934474078395717
18,0.47882894714052826
20,0.47856362538529335
22,0.4780877481930518
24,0.4774022662295334
