deg,E_kWh
-24,1.4889064435712498
-22,1.5071340623875942
-20,1.5249609989299493
-18,1.542682181422832
-16,1.5591606617870297
-14,1.574408143159678
-12,1.5885653361734187
-10,1.6020287984808979
-8,1.6141960448069226
-6,1.6250760038440895
-4,1.6346889404740124
-2,1.6432195234082088
0,1.6503891583509538
2,1.655821199791509
4,1.66029573704071
6,1.6636739067957467
8,1.665958166153555
10,1.6673397200281606
12,1.6679851021013468
14,1.66767299023158
16,1.6665352391823762
18,1.6651220569230454
20,1.6630365853987454
22,1.660132860408533
24,1.6564210617599293
