deg,E_kWh
-24,1.0847038706010212
-22,1.0939575901821892
-20,1.107901312547413
-18,1.1248153761413973
-16,1.140774598584955
-14,1.1559663137211775
-12,1.170839298692776
-10,1.1846152971025403
-8,1.1972800823908492
-6,1.2091966945266681
-4,1.2199839517525342
-2,1.2295251823191768
0,1.2378197593833993
2,1.2444802991262225
4,1.2501114022836655
6,1.2547138176785706
8,1.2586064053490744
10,1.2616682964511154
12,1.263808339278678
14,1.2658382033954416
16,1.2671059800381965
18,1.267613684277879
20,1.2673648977780991
22,1.266363439719706
24,1.264613340865141
