deg,E_kWh
-24,1.1835218634907385
-22,1.1930015749968492
-20,1.2016832572560359
-18,1.2095754362945517
-16,1.2166865299070186
-14,1.2230247525179652
-12,1.2285980273323116
-10,1.2387686110293021
-8,1.2527542855280716
-6,1.2657786247100904
-4,1.277919474565074
-2,1.288859381419647
0,1.2985896517610593
2,1.3075916491665849
4,1.315432337181312
6,1.3222653129405513
8,1.3280392838349249
10,1.3321416979559613
12,1.3351356720345688
14,1.33721065571296
16,1.3389021742028384
18,1.3400648941304871
20,1.3408568712477422
22,1.3414787852704426
24,1.341379485119098
