deg,E_kWh
-24,1.2365647443538768
-22,1.252812298710347
-20,1.2680600012985979
-18,1.282320203482715
-16,1.2955814414654265
-14,1.3078372560256983
-12,1.3197756274812726
-10,1.3307646668623174
-8,1.340626598475119
-6,1.3494759160499517
-4,1.3574683574469621
-2,1.3642061950660096
0,1.3696862664592977
2,1.3739738553544993
4,1.3772285242301483
6,1.3794532431231823
8,1.38065098179115
10,1.38091426540145
12,1.3807617757529915
14,1.37969492988253
16,1.377847415197136
18,1.376104863199268
20,1.3736153151269557
22,1.370381489113715
24,1.3664060210225313
