deg,E_kWh
-24,1.2508239500564406
-22,1.264177675350772
-20,1.2766076774128756
-18,1.2881148041268975
-16,1.2987003489673263
-14,1.3083659553255897
-12,1.3171135280545205
-10,1.32532362399411
-8,1.3328729664023014
-6,1.342895831178339
-4,1.3609802230229455
-2,1.37757596384511
0,1.3926244911496406
2,1.406293553488111
4,1.4185512296134388
6,1.4294248590389416
8,1.438907510215705
10,1.4469963884649573
12,1.4536919328932267
14,1.4589972016871424
16,1.4638163747956117
18,1.467927749658314
20,1.4714098525954131
22,1.4731739690894055
24,1.4736135225850449
