deg,E_kWh
-24,1.8602786297697544
-22,1.8708901848543482
-20,1.8822277387490904
-18,1.8999683756495809
-16,1.9177818562384812
-14,1.934237808170786
-12,1.9492762371286732
-10,1.9629015850342388
-8,1.9755492781646564
-6,1.9866989158164228
-4,1.9963430679201137
-2,2.004697461405856
0,2.011402281893122
2,2.016323421607087
4,2.01983441410173
6,2.022174750409546
8,2.0232420858710545
10,2.0230354643487773
12,2.0221556963287646
14,2.020373357118969
16,2.017435914256973
18,2.014497855550961
20,2.010504380878291
22,2.005685299706064
24,2.000402700203795
