deg,E_kWh
-24,1.8033721022236087
-22,1.8167354950822072
-20,1.8292174065910063
-18,1.8465929427844776
-16,1.8678865932546356
-14,1.8877311615157124
-12,1.9061259728831537
-10,1.9231989682765
-8,1.9393093338068954
-6,1.9538560321564287
-4,1.966992759183732
-2,1.978625689471031
0,1.988598643595845
2,1.9963316584581543
4,2.002684894302116
6,2.007658939033836
8,2.0115846551781846
10,2.0142863019967865
12,2.016228676003585
14,2.0173105498172914
16,2.0172947191982185
18,2.016176372699795
20,2.0140055013145988
22,2.012042628430833
24,2.0091160406892326
