deg,E_kWh
-24,0.9933287561920969
-22,1.0014579625395224
-20,1.0089144313947338
-18,1.017451060052194
-16,1.0312158362825163
-14,1.0441811374804606
-12,1.0566673777207976
-10,1.0687196271680433
-8,1.0802014660821309
-6,1.0908278358216437
-4,1.1003431057845265
-2,1.10874086498277
0,1.116015921990775
2,1.1218569903347395
4,1.1267631164230663
6,1.130731733761157
8,1.133854129405668
10,1.136591816214462
12,1.1389839308025118
14,1.1408262976587138
16,1.1419633095951471
18,1.1423962185496679
20,1.1421268490032919
22,1.1411575746831333
24,1.1394912985446397
