deg,E_kWh
-24,1.6814708563947387
-22,1.695821307456391
-20,1.7090326089267478
-18,1.7211306473244012
-16,1.732939102473471
-14,1.7437650577985568
-12,1.753496448546789
-10,1.762455819656055
-8,1.7748122916600684
-6,1.7943279616217382
-4,1.8121811413371247
-2,1.8283828220495448
0,1.842898223602162
2,1.855758204721165
4,1.8669793000288664
6,1.876761802576986
8,1.8853213994027358
10,1.8924076467718889
12,1.8980287545534775
14,1.902225669994134
16,1.905694502658304
18,1.907846275348945
20,1.908719402688342
22,1.9088697809517292
24,1.907984868658285
