deg,E_kWh
-24,1.8718112151365875
-22,1.8903963270016575
-20,1.9084230278933032
-18,1.925686605006849
-16,1.9419607345738832
-14,1.956844786220938
-12,1.9703608811071611
-10,1.9825315578432787
-8,1.993671396381985
-6,2.003663499654051
-4,2.0123868415570785
-2,2.0197448086106076
0,2.0256038613894276
2,2.0298237802099823
4,2.032888365703004
6,2.0347339397419053
8,2.0353624027177517
10,2.034772999469745
12,2.0335048762126946
14,2.031276034154096
16,2.028861584346262
18,2.025555320590174
20,2.021308038771582
22,2.0161078385385016
24,2.010432438657757
