deg,E_kWh
-24,1.7007120351583698
-22,1.721378733312341
-20,1.7414773542914868
-18,1.7601708079122904
-16,1.7774628652210431
-14,1.7933596448818139
-12,1.8078681785675097
-10,1.8209960405366936
-8,1.832953415433366
-6,1.8443475142410912
-4,1.8541873567936775
-2,1.8623754157989294
0,1.868919007004553
2,1.8736776606670345
4,1.8770134474400482
6,1.8789294806900325
8,1.8800882595725186
10,1.880491448908651
12,1.8797478953049054
14,1.8778582995526476
16,1.8748226261246261
18,1.8706401036391773
20,1.865309238041529
22,1.8605697405278803
24,1.8562719241653596
