deg,E_kWh
-24,0.6156426618550056
-22,0.6191886093651363
-20,0.6224967316162114
-18,0.6271857935784372
-16,0.6358459090252087
-14,0.6439548170575817
-12,0.6515022944286291
-10,0.6584803496697713
-8,0.6648827054014549
-6,0.6707044708202144
-4,0.6759506334393206
-2,0.680664174791454
0,0.6847225210267247
2,0.6882873647427917
4,0.6913254901864972
6,0.6938367693444859
8,0.6958217166029156
10,0.6972814542115954
12,0.6986233661017374
14,0.6997670400697567
16,0.7004912177239944
18,0.7011200634955851
20,0.701798345242739
22,0.7021015898806101
24,0.7020332381951627
