deg,E_kWh
-24,1.70534884804431
-22,1.7193527877006738
-20,1.732275076684308
-18,1.7441427195208856
-16,1.7558641477169659
-14,1.7667486497098301
-12,1.7765397323253747
-10,1.7858681322945518
-8,1.8024229222030954
-6,1.8196837303443218
-4,1.835422124974637
-2,1.8496756896713502
0,1.862398936598769
2,1.8736947445319612
4,1.8834282445260762
6,1.8917230402761047
8,1.8989644127261514
10,1.904780093235743
12,1.909168112214049
14,1.9121263437583398
16,1.914448360409734
18,1.9148264298507518
20,1.9142816404161658
22,1.9132782642884254
24,1.9112397665240812
