deg,E_kWh
-24,1.5463911298371513
-22,1.560512044860356
-20,1.5747556267713698
-18,1.5878174712007045
-16,1.5997024653098313
-14,1.611508989326179
-12,1.627095813341862
-10,1.6491729581912915
-8,1.6696434145968124
-6,1.6884805063223107
-4,1.7056657646815263
-2,1.7213810759744315
0,1.7353223752740679
2,1.7475298393044645
4,1.7580065625114012
6,1.7668914984507509
8,1.773287760737435
10,1.7785196325566337
12,1.7830283220801546
14,1.7863148575974614
16,1.7883816517571507
18,1.7892320757638132
20,1.7892207583600943
22,1.7893857228597536
24,1.788531233206899
