deg,E_kWh
-24,1.881552151326214
-22,1.9025702917244913
-20,1.9221973220367203
-18,1.941094838821086
-16,1.9590887467543718
-14,1.9756193624733325
-12,1.9907082455381466
-10,2.0043764142404084
-8,2.017186089991013
-6,2.0285312520591297
-4,2.038479297694215
-2,2.047067912418369
0,2.0540955655251127
2,2.059388432626367
4,2.06339735501532
6,2.0661159740147546
8,2.067548382270998
10,2.0680084358310133
12,2.067403470372104
14,2.0659530820042065
16,2.063987760259046
18,2.0609939798075088
20,2.057055312806292
22,2.0522342935170745
24,2.047657141196747
