deg,E_kWh
-24,1.98088314668664
-22,1.9995327531093277
-20,2.020783064439334
-18,2.0405825933063255
-16,2.0589384115838087
-14,2.0767078148938785
-12,2.0937131928432744
-10,2.109507395960123
-8,2.123593881505081
-6,2.135984242909897
-4,2.1466889561090783
-2,2.1557171660573986
0,2.163107343983691
2,2.168455694566077
4,2.1722373820027143
6,2.1745861586456
8,2.1758872750452207
10,2.176288449444364
12,2.175393178415148
14,2.1731973241999833
16,2.1696953086012143
18,2.165093032113221
20,2.160409053149516
22,2.155908974764866
24,2.1503764930726685
