deg,E_kWh
-24,1.4432575170661017
-22,1.4546056014793325
-20,1.4662473133112266
-18,1.4768467681954736
-16,1.486414018228887
-14,1.4959237329434079
-12,1.5153955236348264
-10,1.5342222276728257
-8,1.5515917519363207
-6,1.5674897795611036
-4,1.5819070763480183
-2,1.5949692165964158
0,1.6064857841136
2,1.6156613405635563
4,1.623472780869873
6,1.6301554587079945
8,1.635658916586932
10,1.640061254595877
12,1.6439434994473086
14,1.6467524958482735
16,1.6484907565210072
18,1.6491611699283628
20,1.6487669201957167
22,1.6486759865824328
24,1.6477179714309764
