deg,E_kWh
-24,1.750291171283515
-22,1.7651921005910047
-20,1.7820488532258418
-18,1.7977387313203947
-16,1.8124217209943232
-14,1.8268099694147217
-12,1.839913414618033
-10,1.8523223712111776
-8,1.8634496876818647
-6,1.8731904133383606
-4,1.8815509534775474
-2,1.8885591844304788
0,1.894241405154371
2,1.8983082416526063
4,1.9010897705267256
6,1.9027320031644044
8,1.903315177975381
10,1.9030757989537495
12,1.9020827411438996
14,1.900014898531859
16,1.8968633312863126
18,1.893007679048208
20,1.88880369598878
22,1.8839556510085222
24,1.8791168161623135
