deg,E_kWh
-24,1.6250837926826802
-22,1.6390522360669229
-20,1.6539026502996663
-18,1.6675722124208159
-16,1.6800676969707444
-14,1.6913961132349609
-12,1.7015645432724478
-10,1.7105799975961677
-8,1.7184492863196168
-6,1.7259828029632138
-4,1.7323006874229432
-2,1.7372059761299379
0,1.7407030737443352
2,1.743104296102534
4,1.7442886769055872
6,1.7442577946998168
8,1.743012207546004
10,1.7409134450471881
12,1.7389303498788926
14,1.7359487418758441
16,1.731965875295007
18,1.726978176017177
20,1.7209812791034442
22,1.7139700772947
24,1.7075198910281477
