deg,E_kWh
-24,1.3702028559124186
-22,1.3814997174155388
-20,1.397206873995068
-18,1.412737154738711
-16,1.4272054223600437
-14,1.4406166796096218
-12,1.4530737665537017
-10,1.4649614177244594
-8,1.4757150396871306
-6,1.4853407128622007
-4,1.4938708188096042
-2,1.5014281266208651
0,1.5077756964323539
2,1.5125408203554525
4,1.5165646145516485
6,1.5196022558429456
8,1.5216541981322416
10,1.5229973371666001
12,1.5236156704306691
14,1.5233696075808454
16,1.5223348383865218
18,1.5213314414179704
20,1.5196721627877496
22,1.5172529117747104
24,1.514321958264977
