deg,E_kWh
-24,1.5895713615809568
-22,1.6100844502582272
-20,1.6294157545133106
-18,1.6485268143300453
-16,1.6669353385407286
-14,1.685130832089169
-12,1.7018123433743582
-10,1.716980596878188
-8,1.7306369653580913
-6,1.7427832511404249
-4,1.7534215035337792
-2,1.7625538645075975
0,1.7702377313245385
2,1.7760407578330566
4,1.78047516645006
6,1.7835416790083367
8,1.7852406734765889
10,1.7859632047616356
12,1.7859398573982483
14,1.7855311378041796
16,1.7840696604549444
18,1.7815553336846273
20,1.7779878586753686
22,1.7733667401044602
24,1.7676913060708288
