deg,E_kWh
-24,1.616984181740142
-22,1.632517123113787
-20,1.6469581673971412
-18,1.6604928382346489
-16,1.6739788272907394
-14,1.6862683661402507
-12,1.697585456427765
-10,1.7082322370554366
-8,1.717583932845669
-6,1.7256508475191654
-4,1.7324402760053854
-2,1.7380280960207541
0,1.7423461013454693
2,1.7453584823970207
4,1.74717188572737
6,1.7482484393392628
8,1.7482353194536306
10,1.7471299491757069
12,1.7449301087087628
14,1.7422136989316446
16,1.7387312353017168
18,1.7343680835563327
20,1.7301183944250098
22,1.7250188151808212
24,1.719062122619021
