deg,E_kWh
-24,1.0958009546116807
-22,1.104457445742492
-20,1.112420948113113
-18,1.1196897229526053
-16,1.1262625441504375
-14,1.1321386518424288
-12,1.1373177091023035
-10,1.1421382693329925
-8,1.1478371975656771
-6,1.1628957904303676
-4,1.1769662506632457
-2,1.1898566268516724
0,1.2015376351056908
2,1.2125031934976493
4,1.2224997447764188
6,1.2314249102937924
8,1.2392485694545559
10,1.2459675358742361
12,1.2515810164026444
14,1.25609028862852
16,1.2602726033091043
18,1.263090781599868
20,1.265716792643305
22,1.2675659617283457
24,1.2686452820559626
