deg,E_kWh
-24,1.0908235796595935
-22,1.1079576940579372
-20,1.1241631868031459
-18,1.1394296472992402
-16,1.1537491045682422
-14,1.1674711515740737
-12,1.180762869718572
-10,1.1929736851402415
-8,1.2040972495373743
-6,1.2142980500573544
-4,1.2236006610928936
-2,1.2316885378589393
0,1.2385627585307566
2,1.2440134828960272
4,1.248460299381452
6,1.2519053078110858
8,1.2546051499555535
10,1.2565977272431241
12,1.2577024222962663
14,1.2581700917928533
16,1.258441089438076
18,1.2579843681946121
20,1.256803910656344
22,1.2549038568776512
24,1.2522884868675124
