deg,E_kWh
-24,1.7016638713075796
-22,1.7176518214692595
-20,1.7324618372386094
-18,1.7461046604426793
-16,1.759275635758829
-14,1.7730324745685062
-12,1.7853412964026316
-10,1.7962152926189552
-8,1.805667925814212
-6,1.8245791501121744
-4,1.8469691686585539
-2,1.867380877308097
0,1.8857766278043866
2,1.9024238323228195
4,1.9171080220685937
6,1.9298268784690904
8,1.9405835374278715
10,1.9493851972336653
12,1.9562421779673702
14,1.9621918777965344
16,1.967434893657526
18,1.9710644356012577
20,1.973099927935062
22,1.973742223747031
24,1.9725527722468708
