deg,E_kWh
-24,0.863002687386625
-22,0.8625985668457645
-20,0.8619065995985612
-18,0.86092787992964
-16,0.8597518292262921
-14,0.8582942584180698
-12,0.8565623553796335
-10,0.8546824531048585
-8,0.8524469397994828
-6,0.8498255601693804
-4,0.8468208632700727
-2,0.8434494005647142
0,0.8396675587912309
2,0.8357736347538716
4,0.8319500943070998
6,0.8277478616393128
8,0.8233071567896323
10,0.8192892870733031
12,0.8149528357048376
14,0.8102634579936357
16,0.8055338293946631
18,0.8009072800230238
20,0.7959604200184511
22,0.7913139634697945
24,0.7867693989726486
