deg,E_kWh
-24,1.0892825565099278
-22,1.1048788197986643
-20,1.1195354363226813
-18,1.1332503788266532
-16,1.1460233643214908
-14,1.1581734177049663
-12,1.169940857117748
-10,1.180647793796297
-8,1.1902981135802873
-6,1.199004485582645
-4,1.206872975218834
-2,1.2135839276061715
0,1.2191429042557702
2,1.2234784695578855
4,1.2268532609457885
6,1.2292723409708377
8,1.230921058356865
10,1.232029807543027
12,1.23230790430776
14,1.2317754007811736
16,1.231220571335115
18,1.229977939231711
20,1.2280520611738837
22,1.2254473156251005
24,1.2221678923639887
