deg,E_kWh
-24,2.1545520077934817
-22,2.177071714227681
-20,2.2014788248685164
-18,2.2242689547124828
-16,2.2454396462915227
-14,2.2661040969256385
-12,2.2856001927664087
-10,2.303940043459105
-8,2.320314355496565
-6,2.33472753345454
-4,2.347183774194039
-2,2.35768687227907
0,2.3662938180984083
2,2.372390923113657
4,2.3766547557523827
6,2.3792424428124526
8,2.3804341449572375
10,2.380728553825178
12,2.379518991411319
14,2.3768026470430823
16,2.372576022188714
18,2.3671278810829115
20,2.3615022471318414
22,2.35598442921804
24,2.349591289591789
