deg,E_kWh
-24,0.7464577236049657
-22,0.7512627298706139
-20,0.7555964963378808
-18,0.7626496033339087
-16,0.7713633170924595
-14,0.7797025278991366
-12,0.7874023624301674
-10,0.7944543455613325
-8,0.800851357503081
-6,0.8066875020624528
-4,0.811936344884042
-2,0.8164267213233773
0,0.8201550481670742
2,0.8230047470248586
4,0.8254595843629984
6,0.8275285066554176
8,0.8289780286514613
10,0.8298075905903529
12,0.8305684226708393
14,0.830964834034297
16,0.83086249280096
18,0.8302738023817936
20,0.8294148586532758
22,0.8284531933665843
24,0.8277096258615806
