deg,E_kWh
-24,1.8425070559363577
-22,1.8583336167813918
-20,1.8729313181894693
-18,1.8863301068913718
-16,1.8994549069221889
-14,1.9115514605052244
-12,1.9224714877377456
-10,1.9327575082896962
-8,1.9485757705753677
-6,1.9695977168668397
-4,1.9888008905932906
-2,2.0062122775105893
0,2.0217892691955544
2,2.0354827461236358
4,2.0473615253461763
6,2.05759930729414
8,2.0664677690431077
10,2.073703450238864
12,2.079313320351917
14,2.083304309557492
16,2.086524812788628
18,2.088148985187609
20,2.088209236688146
22,2.087663108454954
24,2.0859566838884196
