deg,E_kWh
-24,1.0321370416557574
-22,1.0411184973014682
-20,1.0493866902874744
-18,1.0613722320419052
-16,1.076569437933172
-14,1.0908800746540945
-12,1.1049392878740418
-10,1.1181612439088076
-8,1.130510308239174
-6,1.1421184974639043
-4,1.1525507886523552
-2,1.1618029194674573
0,1.169871739466932
2,1.1763599633524575
4,1.1818664074014058
6,1.1863900741719096
8,1.1901774323375185
10,1.1932887009641835
12,1.195881129823376
14,1.19801465879658
16,1.1994213140375096
18,1.2001035154248265
20,1.2000641143667972
22,1.1993063624167
24,1.1978338844948493
