deg,E_kWh
-24,0.2980548481412217
-22,0.29758904477014664
-20,0.29757999725124024
-18,0.2985902717153092
-16,0.29944396544269286
-14,0.3001397280392288
-12,0.30067645441002083
-10,0.3010532785135473
-8,0.30126956835349494
-6,0.30132492182019494
-4,0.30121916310899366
-2,0.30094791823533634
0,0.30049450945399436
2,0.30052269996319536
4,0.3004015499235816
6,0.300131260154536
8,0.2997122080746573
10,0.299144958223697
12,0.29848769143874376
14,0.29832077830227177
16,0.2980381115820368
18,0.297816178516952
20,0.2977451287438247
22,0.29756918679709
24,0.2972887080011103
