deg,E_kWh
-24,1.4976343716329001
-22,1.5084539272074113
-20,1.5183036904448164
-18,1.5271493620486831
-16,1.544067425026438
-14,1.559878852006396
-12,1.5745067537450104
-10,1.588172033073112
-8,1.6010459501240002
-6,1.6127761926881796
-4,1.6233145658292498
-2,1.6323146579062406
0,1.6397725935040453
2,1.644950179171739
4,1.6493333619460255
6,1.6526633990600257
8,1.6551192594619675
10,1.6564585426780527
12,1.6569379642466948
14,1.6564016354306124
16,1.654773243175735
18,1.6529045418005495
20,1.650507102304326
22,1.6487168234178917
24,1.6461020137578954
