deg,E_kWh
-24,0.8295709055284557
-22,0.8360366300646453
-20,0.8419521963148134
-18,0.8473207881723938
-16,0.859265333923856
-14,0.8715242777743167
-12,0.8829468387439174
-10,0.8935252137448283
-8,0.9032541449144448
-6,0.9122458342612927
-4,0.9205348140152029
-2,0.9278668475977723
0,0.9342421821416355
2,0.9392560450189131
4,0.9437802217006965
6,0.9475390655054051
8,0.9505345019404897
10,0.9528149255344094
12,0.9548476460742769
14,0.9562445354886981
16,0.9570097645784338
18,0.9571478746460615
20,0.9566637325661782
22,0.9564299650358352
24,0.9560085137037553
