deg,E_kWh
-24,1.2396220043335362
-22,1.2540635617073386
-20,1.2675033830834934
-18,1.2799463512599523
-16,1.2921924692339795
-14,1.3036467604537434
-12,1.3140003214405624
-10,1.3232511468322896
-8,1.331406011126656
-6,1.3432311494700084
-4,1.3672386903458231
-2,1.3895995660995022
0,1.4100061531154728
2,1.4286087514836594
4,1.4453236905458116
6,1.460214230133076
8,1.473804325825797
10,1.485653742151421
12,1.4957804110441668
14,1.5042064165015767
16,1.5109572549213566
18,1.516692895231265
20,1.5215275628234353
22,1.5249369609204173
24,1.5269786635700624
