deg,E_kWh
-24,1.4302717668045735
-22,1.4404277640655432
-20,1.4514338298108365
-18,1.4614304264603966
-16,1.4704134026228588
-14,1.485228109280397
-12,1.50470683469033
-10,1.5227421345604244
-8,1.5393170664606715
-6,1.5544202902362607
-4,1.568044336370141
-2,1.580300733595818
0,1.5910356799761112
2,1.5995872436051073
4,1.6067520896099718
6,1.6127200643155246
8,1.6175826049104383
10,1.6212680773410166
12,1.6245668496089996
14,1.6267729746031203
16,1.6278916438442184
18,1.6279287358214471
20,1.6268907372887518
22,1.6259191255728542
24,1.6244478981012818
