deg,E_kWh
-24,1.0668188291692469
-22,1.0822553950258744
-20,1.0968000665607092
-18,1.11044590302569
-16,1.1231875610700155
-14,1.1359020026652231
-12,1.1476587231284983
-10,1.1583790042931903
-8,1.1680608093278653
-6,1.1767446171969513
-4,1.1846842682683154
-2,1.1914591108019628
0,1.1970697197009756
2,1.2014291704106272
4,1.2048192538902658
6,1.2072631633566322
8,1.2092333551785264
10,1.2103387010559659
12,1.2105816216448921
14,1.2102393599940828
16,1.2097347795625037
18,1.208519761531554
20,1.2065976273454548
22,1.2039718335040133
24,1.2008816834773641
