deg,E_kWh
-24,0.8776385723290443
-22,0.8834089011738185
-20,0.8886476870623069
-18,0.8933493547203336
-16,0.8975171338732243
-14,0.9011538458464039
-12,0.9088994294024481
-10,0.9199723873488881
-8,0.9304127306034653
-6,0.940152384881664
-4,0.949115807771879
-2,0.957260521780366
0,0.964579678620305
2,0.9706767077727828
4,0.9756570191232206
6,0.9801855826691227
8,0.9843898420285457
10,0.9880839738697067
12,0.9912685318505954
14,0.9939451079472664
16,0.9961162479854693
18,0.997785375861695
20,0.9997957445953287
22,1.0018964346733554
24,1.0037225652251358
